id,property_url,title,address,price,pricing_qualifier,listing_time,property_type,bedrooms,bathrooms,epc_rating,size,features,latitude,longitude,tenure
794,https://www.onthemarket.com/details/14992985/,4 bedroom semi-detached house for sale,"Kennet Drive, Milton Keynes",375000,Price qualifier not available,Added < 14 days,Semi-detached house,4 bed,1bath,EPC rating: C*,"1,227 sq ft / 114 sq m","[""FOUR-BEDROOM SEMI-DETACHED"", ""FRONT TO BACK LOUNGE"", ""DINING ROOM"", ""KITCHEN"", ""UTILITY ROOM"", ""DOWNSTAIRS CLOAKROOM"", ""AMPLE PARKING"", ""EXTENSIVE REAR GARDEN""]",51.9972226,-0.7575086,UNKNOWN
795,https://www.onthemarket.com/details/14337073/,3 bedroom terraced house for sale,"Trafford Close, Great Missenden HP16",650000,Price qualifier not available,Added > 14 days,Terraced house,3 bed,2bath,EPC rating: C*,"1,485 sq ft / 138 sq m","[""Three/four bedroom town house"", ""Popular, quiet cul-de-sac in Great Missenden"", ""Annexe potential on ground floor"", ""No onward chain"", ""Stunning countryside views"", ""Large sitting room, dining room and kitchen""]",51.700338624885,-0.708332361909,UNKNOWN
796,https://www.onthemarket.com/details/14715403/,3 bedroom detached house for sale,"Eastfield Road, Burnham SL1",580000,Price qualifier not available,Added > 14 days,Detached house,3 bed,1bath,EPC rating not available,Size info not available,"[""Tenure: Freehold"", ""Three bedroom Victorian detached home"", ""Short walk to Taplow Station (Cross Rail)"", ""Character features"", ""Potential to extend onto rear/into loft (STP)"", ""13ft sitting room with wood burner"", ""11ft dining room with wood flooring"", ""14ft kitchen with underfloor heating"", ""12ft conservatory"", ""Large south-facing garden with summerhouse"", ""18ft garage""]",51.526373525939,-0.670563076603,FREEHOLD
798,https://www.onthemarket.com/details/14785066/,3 bedroom end of terrace house for sale,"Bath Road, Burnham SL1",499950,Price qualifier not available,Added > 14 days,End of terrace house,3 bed,2bath,EPC rating: C*,796 sq ft / 74 sq m,"[""Tenure: Freehold"", ""spacious living accommodation over 3 floors"", ""3 double bedrooms"", ""master bedroom with dressing area & en-suite"", ""cloakroom"", ""modern kitchen with appliances"", ""southerly aspect rear garden"", ""2 allocated parking spaces"", ""easy access to Burnham 'Elizabeth' line train station & M4""]",51.521243312823,-0.668214995188,FREEHOLD
799,https://www.onthemarket.com/details/14965005/,3 bedroom terraced house for sale,"Old Farm Road, High Wycombe HP13",425000,Guide price,Added > 14 days,Terraced house,3 bed,1bath,EPC rating not available,909 sq ft / 85 sq m,"[""Tenure: Freehold"", ""TERRACED HOUSE"", ""THREE BEDROOMS"", ""OPEN PLAN KITCHEN / DINER"", ""LIVING ROOM"", ""CONTEMPORARY INTERIOR"", ""MODERN FAMILY BATHROOM"", ""SUNNY REAR GARDEN"", ""QUIET CUL-DE-SAC"", ""SINGLE GARAGE"", ""PARKING""]",51.644243012017,-0.772786955709,FREEHOLD
800,https://www.onthemarket.com/details/14743552/,2 bedroom semi-detached house for sale,"Millfield Gardens, Milton Keynes MK14",300000,Offers in excess of,Added > 14 days,Semi-detached house,2 bed,2bath,EPC rating: B*,678 sq ft / 63 sq m,"[""Tenure: Freehold"", ""GUIDE PRICE BETWEEN \u00a3300,000 - \u00a3315,000"", ""TWO DOUBLE BEDROOM SEMI DETACHED PROPERTY"", ""DRIVEWAY (28 X 15`8 max)"", ""NO UPPER CHAIN"", ""OPEN PLAN LOUNGE/KITCHEN (20`1 X 14`5 max)"", ""MASTER BEDROOM WITH EN SUITE (10`10 X 9`3 max)"", ""BEDROOM TWO WITH EN SUITE (10 X 7`11 max)"", ""BEAUTIFUL WALKS NEARBY"", ""APPROXIMATELY 3 MILES TO WOLVERTON MAINLINE TRAIN STATION""]",52.08226993743,-0.751959038567,FREEHOLD
801,https://www.onthemarket.com/details/14744152/,3 bedroom terraced house for sale,"Pages Lane, North Uxbridge",539000,Guide price,Added > 14 days,Terraced house,3 bed,1bath,EPC rating not available,Size info not available,"[""Tenure: Freehold"", ""Freehold Family Home"", ""Chain Free"", ""Three Bedrooms/Family Bathroom"", ""Reception Room"", ""Conservatory"", ""Neatly Presented Rear Garden"", ""Cul-Du-Sac Location Walking Distance to Uxbridge Town Centre"", ""Council tax Band E"", ""EPC Rating C"", ""1069 Sq Ft (99.3 Sq M)""]",51.551323583604,-0.480898892673,FREEHOLD
808,https://www.onthemarket.com/details/14513284/,1 bedroom apartment for sale,"The Residence, Wycombe Road",265000,Price qualifier not available,Added > 14 days,Apartment,1 bed,1bath,EPC rating: D*,710 sq ft / 66 sq m,"[""Redevelopment of Historic Building"", ""8 acres of communal landscaped grounds with an internal courtyard"", ""High Specification kitchen and bathroom"", ""Stunning open plan kitchen/dining/living room"", ""Allocated Parking"", ""Communal gym"", ""Lift Access"", ""Close to Countryside"", ""Short walk to Saunderton Train Station. Marylebone in 47 mins"", ""EPC 63 D / Council Tax Band C""]",51.6750453,-0.8213281847036542,UNKNOWN
809,https://www.onthemarket.com/details/12802420/,3 bedroom maisonette for sale,"High Wycombe,  Buckinghamshire,  HP11",300000,Offers in excess of,Added > 14 days,Maisonette,3 bed,2bath,EPC rating: D*,891 sq ft / 83 sq m,"[""Tenure: Leasehold (116 years remaining)"", ""Leasehold Term 125 years from 29/09/2015"", ""Three Bedrooms"", ""Arranged Over Three Floors"", ""Set in the heart of Wycombe"", ""Walking Distance to the Train Station (High Wycombe)"", ""Driveway for 2 cars"", ""Ideal First Time Buyer or Investment Property"", ""Kitchen & Bathroom"", ""Open plan living area"", ""Show home condition through out""]",51.6287848,-0.7494655,LEASEHOLD
810,https://www.onthemarket.com/details/14919649/,4 bedroom detached house for sale,"Milton Drive, Newport Pagnell",435000,Price qualifier not available,Reduced yesterday,Detached house,4 bed,2bath,EPC rating: C*,"1,012 sq ft / 94 sq m","[""Tenure: Freehold"", ""Built in Kitchen appliances"", ""Garage"", ""Gas Central Heating Fitted 2021"", ""Generous Rear Garden"", ""Lounge/diner with French doors to garden"", ""Off Road Parking (driveway)"", ""Shower/CLOAKROOM"", ""NO-UPPER-CHAIN"", ""UPVC Double Glazed Windows""]",52.085534,-0.7117173,FREEHOLD
811,https://www.onthemarket.com/details/14058928/,2 bedroom apartment for sale,"St Annes Road, Aylesbury",190000,Guide price,Added > 14 days,Apartment,2 bed,1bath,EPC rating: C*,764 sq ft / 71 sq m,"[""Tenure: Leasehold"", ""Investment Opportunity"", ""Two bedroom Duplex"", ""Huge Potential"", ""Close to Local Amenities"", ""Close to Schools"", ""Good Transport Links""]",51.817375118183,-0.830631150463,LEASEHOLD
812,https://www.onthemarket.com/details/14748762/,2 bedroom maisonette for sale,"Sibleys Rise, South Heath, Great Missenden",295000,Guide price,Added > 14 days,Maisonette,2 bed,1bath,EPC rating: D*,559 sq ft / 52 sq m,"[""Private Garden"", ""Peaceful location"", ""Two bedroom"", ""Oil fired central heating"", ""Double glazing"", ""Great local walks"", ""Short distance to train station"", ""Driveway parking""]",51.7073068,-0.6876857,UNKNOWN
817,https://www.onthemarket.com/details/14600204/,3 bedroom apartment for sale,"Old House Court, Church Lane, Wexham SL3",400000,Offers in excess of,Added > 14 days,Apartment,3 bed,1bath,EPC rating: C*,"1,227 sq ft / 114 sq m","[""Tenure: Leasehold"", ""Leasehold - 950 years remaining"", ""Council Tax Band - Band E (\u00a32,794 p/yr)"", ""No Chain"", ""Pets Are Allowed"", ""Three Bedrooms"", ""4.5 acres of park grounds"", ""Double Garage"", ""Openplan Living/Dining Room"", ""Quite and peaceful location"", ""A Close drive to local amenities""]",51.528210078993,-0.57363259701,LEASEHOLD
819,https://www.onthemarket.com/details/15008607/,3 bedroom semi-detached house for sale,"Bushy Close, Bletchley, Milton Keynes",315000,Price qualifier not available,Added < 14 days,Semi-detached house,3 bed,1bath,EPC rating: C*,796 sq ft / 74 sq m,"[""Desirable Location"", ""Plenty Of Local Amenities"", ""Three Bedroom Semi Detached"", ""Walking Distance To Train Station"", ""Gas To Radiator Central Heating"", ""UPVC Double Glazed"", ""Lounge With Multi Fuel Burner"", ""Storage to All Three Bedrooms"", ""Garage & Driveway Offering Off Parking For up To 3 Vehicles"", ""EPC Rating C""]",52.0098301,-0.7475648,UNKNOWN
820,https://www.onthemarket.com/details/14142782/,3 bedroom semi-detached house for sale,"York Avenue, Slough SL1",500000,Offers in excess of,Added > 14 days,Semi-detached house,3 bed,2bath,EPC rating: D*,710 sq ft / 66 sq m,[],51.522374565664,-0.61046466669,UNKNOWN
821,https://www.onthemarket.com/details/14859101/,3 bedroom end of terrace house for sale,"Wavendon House Drive, Wavendon, Milton Keynes",550000,Guide price,Added > 14 days,End of terrace house,3 bed,3bath,EPC rating not available,Size info not available,"[""Tenure: Freehold"", ""MUST SEE PROPERTY"", ""EXCLUSIVE COMMUNITY"", ""WAVENDON HOUSE DRIVE"", ""COMMUNAL GARDENS"", ""CONVERTED STABLE"", ""GRADE II LISTED"", ""COUNCIL TAX BAND E""]",52.0298121,-0.65348,FREEHOLD
822,https://www.onthemarket.com/details/14664085/,3 bedroom semi-detached house for sale,"Rowditch Furlong, Redhouse Park, Milton Keynes",415000,Price qualifier not available,Added > 14 days,Semi-detached house,3 bed,2bath,EPC rating: B*,"1,108 sq ft / 103 sq m","[""Modern semi detached home"", ""Three double bedrooms"", ""Stylish contempory en-suite & family bathroom"", ""Dual aspect living room"", ""Dual aspect bay fronted kitchen dining room"", ""Carport & driveway parking"", ""Sought after residential development"", ""Excellent condition throughout"", ""Energy rating: B"", ""Council tax band: D""]",52.0831461,-0.7525375,UNKNOWN
1591,https://www.onthemarket.com/details/14894163/,1 bedroom apartment for sale,"Millward Drive, Milton Keynes MK2",160000,Guide price,Added > 14 days,Apartment,1 bed,1bath,EPC rating: B*,645 sq ft / 60 sq m,"[""Tenure: Leasehold"", ""ONE BEDROOM TOP FLOOR APARTMENT"", ""NO UPPER CHAIN"", ""LIFT"", ""WALKING DISTANCE TO  BLETCHLEY MAINLINE TRAIN STATION"", ""WALKING DISTANCE TO FENNY STRATFORD AND BLETCHLEY TOWN CENTRE"", ""ALLOCATED PARKING"", ""OPEN PLAN LIVING"", ""BEDROOM (11`5 x 10`4 max)"", ""SOLAR THERMAL HOT WATER SYSTEM."", ""645 SQ FT""]",51.9996126,-0.7125601,LEASEHOLD
1592,https://www.onthemarket.com/details/14839970/,2 bedroom terraced house for sale,"High Street, Stony Stratford, Milton Keynes, MK11",250000,Offers in excess of,Added > 14 days,Terraced house,2 bed,1bath,EPC rating: C*,559 sq ft / 52 sq m,"[""Tenure: Freehold"", ""Two bedroom"", ""Mid terrace house"", ""Victorian character property"", ""Highly sought after market town of Stony Stratford"", ""Downstairs bathroom"", ""Enclosed rear garden"", ""Good transport links"", ""Ideal buy to let or first time purchase""]",52.0569,-0.8534,FREEHOLD
1593,https://www.onthemarket.com/details/10721589/,1 bedroom apartment for sale,"Maplin Park, Langley, Berkshire, SL3",195000,Price qualifier not available,Added > 14 days,Apartment,1 bed,1bath,EPC rating not available,Size info not available,"[""Tenure: Leasehold (154 years remaining)"", ""Ground floor apartment"", ""154 year lease unexpired"", ""No ground rent"", ""Double bedoom"", ""13' lounge"", ""Location in high demand""]",51.506931316479,-0.534212420951,LEASEHOLD
1594,https://www.onthemarket.com/details/14927842/,4 bedroom detached house for sale,"Kents Hill, Milton Keynes MK7",550000,Guide price,Added > 14 days,Detached house,4 bed,2bath,EPC rating not available,"1,162 sq ft / 108 sq m","[""Tenure: Freehold"", ""Four Bedroom Detached with Double Garage"", ""Generous Garden"", ""Spacious Lounge"", ""Open Plan Kitchen Dining Room"", ""Separate Utility Room"", ""Ensuite to Principal Bedroom"", ""Great Schooling & Transport links"", ""Great Value""]",52.0194951,-0.6928962,FREEHOLD
1595,https://www.onthemarket.com/details/14310761/,3 bedroom bungalow for sale,"Hazell Way, Stoke Poges, Buckinghamshire, SL2",539000,Price qualifier not available,Added > 14 days,Bungalow,3 bed,1bath,EPC rating not available,Size info not available,"[""Tenure: Freehold"", ""Three bedrooms"", ""Garage and driveway"", ""Scope to extend (STPP)"", ""Village location"", ""Walking distance of village centre"", ""Quiet location""]",51.551032976054,-0.590533399026,FREEHOLD
1596,https://www.onthemarket.com/details/15020533/,2 bedroom terraced house for sale,"Wycombe Lane, Wooburn Green, HP10",365000,Price qualifier not available,Added < 7 days,Terraced house,2 bed,1bath,EPC rating: D*,"1,377 sq ft / 128 sq m","[""Tenure: Freehold""]",51.592658019049,-0.684051523351,FREEHOLD
1602,https://www.onthemarket.com/details/15006883/,1 bedroom link detached house for sale,"Rushes Mead, Uxbridge",280000,Price qualifier not available,Added < 14 days,Link detached house,1 bed,1bath,EPC rating: D*,473 sq ft / 44 sq m,"[""Tenure: Freehold"", ""Freehold!"", ""1 bedroom house"", ""Garage"", ""0.5 miles from Uxbridge tube station"", ""15' Lounge"", ""Loft providng additional storage space"", ""Stunning shower room"", ""Superb fitted kitchen"", ""Extensively refurbished by the current owners""]",51.5432624,-0.4862132,FREEHOLD
1603,https://www.onthemarket.com/details/14904750/,4 bedroom link detached house for sale,"Gambit Avenue, Oakgrove, Milton Keynes",575000,Offers over,Reduced < 14 days,Link detached house,4 bed,3bath,EPC rating: B*,"1,582 sq ft / 147 sq m","[""High specification family home"", ""Four bedrooms with (3) bath/shower rooms"", ""Stylish open plan kitchen diner family room"", ""Integrated appliances"", ""Lounge with box bay window"", ""Carport and driveway for two cars"", ""Good decorative order"", ""Sought after area"", ""Energy rating B""]",52.0419735,-0.7174206,UNKNOWN
1604,https://www.onthemarket.com/details/14250838/,4 bedroom townhouse for sale,"Whitehead Way, Aylesbury",425000,Price qualifier not available,Added > 14 days,Townhouse,4 bed,3bath,EPC rating: C*,"1,474 sq ft / 137 sq m","[""Tenure: Freehold"", ""LAVENDER GRANGE DEVELOPMENT"", ""FOUR BEDROOMS"", ""THREE BATHROOMS"", ""REFITTED KITCHEN/DINER"", ""INTEGRATED GARAGE WITH DRIVEWAY PARKING"", ""SPACIOUS LOUNGE"", ""GREAT CONDITION THROUGHOUT"", ""BI-FOLD DOORS TO REAR GARDEN""]",51.806773,-0.8093639,FREEHOLD
1605,https://www.onthemarket.com/details/14160708/,3 bedroom semi-detached house for sale,"Silver Street, Leighton Buzzard LU7",640000,Price qualifier not available,Added > 14 days,Semi-detached house,3 bed,1bath,EPC rating not available,Size info not available,"[""Feature Fire Places & Exposed Beams"", ""Annex & Extension Potential (STPP)"", ""Quiet Location Adjacent to Open Countryside"", ""Carriage Driveway and Parking up to 10 cars"", ""26ft Garage/workshop with Inspection pit"", ""Open Plan Kitchen/dining room"", ""Overall 0.143 Acre plot with Front and Rear gardens"", ""Chain Free"", ""The thatch was replaced in February 2021."", ""Tenure Freehold  EPC E Council Tax band:E""]",51.89285815076,-0.780791678774,UNKNOWN
1611,https://www.onthemarket.com/details/14702612/,3 bedroom terraced house for sale,"Conifer Rise, High Wycombe HP12",375000,Offers in excess of,Added > 14 days,Terraced house,3 bed,1bath,EPC rating: D*,957 sq ft / 89 sq m,"[""OFFERED FOR SALE BY THE WYE PARTNERSHIP"", ""A Well Presented Three Bedroom Staggered Terrace House"", ""Cul De Sac Location Close To Town & Station"", ""Gas Central Heating To Radiators And Double Glazed Windows"", ""Garage Plus Additional Driveway Parking"", ""Enclosed Rear Garden And No Upper Chain"", ""We Hold Keys""]",51.628208963028,-0.771932679471,UNKNOWN
1612,https://www.onthemarket.com/details/14168829/,2 bedroom apartment for sale,"10 Islay Court, Milton Keynes MK3",220000,Price qualifier not available,Added > 14 days,Apartment,2 bed,1bath,EPC rating: B*,699 sq ft / 65 sq m,"[""Tenure: Leasehold (243 years remaining)"", ""First Floor Apartment"", ""Open Plan Lounge/Kitchen/Dining"", ""Allocated Parking"", ""250 Year Lease Dated 23/08/2017"", ""No Upper Chain""]",51.9830498,-0.7448585,LEASEHOLD
1613,https://www.onthemarket.com/details/14865790/,2 bedroom flat for sale,"Grasholm Way, Slough SL3",320000,Price qualifier not available,Added > 14 days,Flat,2 bed,2bath,EPC rating: B*,"1,033 sq ft / 96 sq m","[""Tenure: Leasehold (101 years remaining)""]",51.498327809516,-0.530805717862,LEASEHOLD
1614,https://www.onthemarket.com/details/14545344/,5 bedroom semi-detached house for sale,"Leas Drive, Iver SL0",635000,Guide price,Added > 14 days,Semi-detached house,5 bed,2bath,EPC rating: D*,Size info not available,"[""Tenure: Freehold"", ""Freehold property"", ""Council Tax Band E (\u00a32,850 p/yr)"", ""Five Bedrooms"", ""Garage"", ""2 bathrooms and a WC"", ""Loft conversion providing master and ensuite"", ""Farmland views"", ""Good school catchment area"", ""Close Motorway Networks"", ""Under 1 mile to Iver Train Station (Crossrail)""]",51.520059645807,-0.51393613297,FREEHOLD
1615,https://www.onthemarket.com/details/14961879/,1 bedroom flat for sale,"Chesham Town Centre,  Buckinghamshire,  HP5",200000,Price qualifier not available,Added > 14 days,Flat,1 bed,1bath,EPC rating: D*,344 sq ft / 32 sq m,"[""Tenure: Leasehold (120 years remaining)"", ""Leasehold Term 125 years from 01/01/2019"", ""Entrance Hallway"", ""Open Planned Kitchen/Living Area"", ""Shower Room"", ""Double Bedroom"", ""Lease Length 121 Years"", ""Ground Rent \u00a3200 PA"", ""Service/Maintenance \u00a31500 PA""]",51.718938481984,-0.559899197047,LEASEHOLD
1618,https://www.onthemarket.com/details/14703362/,3 bedroom semi-detached house for sale,"West Wycombe Road, High Wycombe HP12",500000,Price qualifier not available,Added > 14 days,Semi-detached house,3 bed,2bath,EPC rating: E*,"1,156 sq ft / 107 sq m","[""NO ONWARD CHAIN!"", ""BEAUTIFUL 1930'S PERIOD PROPERTY"", ""CLOSE TO WEST WYCOMBE VILLAGE"", ""THREE RECEPTION ROOMS"", ""MODERN FITTED KITCHEN"", ""LARGE BOARDED LOFT ROOM (POTENTIAL TO CONVERT STPP)"", ""LARGE GARAGE WITH GYM/HOME OFFICE ABOVE"", ""DRIVEWAY PARKING TO THE REAR"", ""GUEST CLOAKROOM/SHOWER ROOM"", ""MODERN FAMILY BATHROOM""]",51.637216154234,-0.772068490673,UNKNOWN
