id,property_url,title,address,price,pricing_qualifier,listing_time,property_type,bedrooms,bathrooms,epc_rating,size,features,normalized_address,source,latitude,longitude,Unique Transaction Identifier,Price,Date of Transaction,Postal Code,Property Type,Old/New,Duration,PAON,SAON,Street,Locality,Town/City,District,County,PPD Category Type,Record Status,Date
1447.0,https://www.onthemarket.com/details/13654906/,4 bedroom detached house for sale,"The Boundary, Milton Keynes MK6",475000.0,Price qualifier not available,OnTheMarket > 14 days,Detached house,4 bed,2bath,EPC rating: C*,"1,313 sq ft / 122 sq m","['Tenure: Freehold', 'Four Bedroom Extended Detached House', 'Kitchen & Utility Room', 'Two Large Reception Rooms', 'Four Bedrooms', 'Dressing Area & En-Suite To The Master Bedroom', 'Family Shower Room', 'Garage', 'Front Garden & Driveway For Two Vehicles', 'Side & Rear Gardens', 'A Must View']","The Boundary, Milton Keynes MK6, Buckinghamshire",scraped,52.031492141177,-0.749481233984,,475000.0,,,D,,,,,,,,,,,,2023-12-31
1448.0,https://www.onthemarket.com/details/14002090/,3 bedroom semi-detached house for sale,"Whitehouse Way, Iver Heath SL0",575000.0,Offers in excess of,OnTheMarket > 14 days,Semi-detached house,3 bed,1bath,EPC rating: D*,893 sq ft / 83 sq m,"['Tenure: Freehold', 'SCOPE TO EXTENED STPP', 'LARGE AND SECLUDED REAR GARDEN', 'PERFECT FAMILY HOME', 'PARKING AT THE FRONT FOR MULTIPLE CARS', 'GREAT CONDITION THROUGH-OUT', 'LOCATED JUST MINUTES TO THE STATION AND CROSSRAIL']","Whitehouse Way, Iver Heath SL0, Buckinghamshire",scraped,51.5353816523,-0.522218987383,,575000.0,,,S,,,,,,,,,,,,2023-12-31
1449.0,https://www.onthemarket.com/details/14089880/,2 bedroom apartment for sale,"Greensand View, Milton Keynes MK17",250000.0,Price qualifier not available,OnTheMarket < 7 days,Apartment,2 bed,2bath,EPC rating: C*,656 sq ft / 61 sq m,"['Tenure: Leasehold (133 years remaining)', 'Entrance Hall', 'Two Double Bedrooms', 'En-Suite', 'Bathroom', 'Open Plan Lounge/Dining/Kitchen', 'Allocated Parking']","Greensand View, Milton Keynes MK17, Buckinghamshire",scraped,52.016381440068,-0.653022049759,,250000.0,,,F,,,,,,,,,,,,2023-12-31
1450.0,https://www.onthemarket.com/details/13987101/,4 bedroom detached house for sale,"Kestrel Way, AYLESBURY, HP19 0GH",625000.0,Price qualifier not available,OnTheMarket > 14 days,Detached house,4 bed,2bath,EPC rating: C*,"1,819 sq ft / 169 sq m","['Tenure: Freehold', 'WATERMEAD', 'OVER LOOKING OPEN COUNTRYSIDE', 'DETACHED FAMILY HOME', 'EXCELLENT CONDITION', 'TWO RECEPTION ROOMS', 'KITCHEN/DINER WITH UTILITY ROOM', 'FOUR DOUBLE BEDROOMS', 'ENSUITE & FAMILY BATHROOM', 'GARAGE WITH DRIVEWAY PARKING', 'REAR GARDEN']","Kestrel Way, AYLESBURY, HP19 0GH, Buckinghamshire",scraped,51.836599212314,-0.807256379125,,625000.0,,,D,,,,,,,,,,,,2023-12-31
1451.0,https://www.onthemarket.com/details/12637455/,2 bedroom house for sale,"Wharfside Place, Buckingham",275000.0,Price qualifier not available,OnTheMarket > 14 days,House,2 bed,1bath,EPC rating: C*,624 sq ft / 58 sq m,"['Short Walking Distance of Buckingham Town Centre', 'An Ideal Buy to Let or First Buy', 'Driveway', 'Built in Storage', 'Gas to Radiator Central Heating', 'Refitted Shower Room', 'Rear Garden', 'EPC Rating C', 'Upvc Double Glazing']","Wharfside Place, Buckingham, Buckinghamshire",scraped,52.0024987,-0.9813011,,275000.0,,,D,,,,,,,,,,,,2023-12-31
1452.0,https://www.onthemarket.com/details/13754015/,3 bedroom terraced house for sale,"Glovers Lane, Heelands, Milton Keynes",265000.0,Price qualifier not available,OnTheMarket > 14 days,Terraced house,3 bed,1bath,EPC rating: C*,914 sq ft / 85 sq m,"['THREE BEDROOMS', 'OPEN-PLAN LIVING SPACE', 'KITCHEN', 'DOWNSTAIRS CLOAKROOM', 'THREE-PIECE FAMILY BATHROOM', 'LOW MAINTENANCE REAR GARDEN', 'LOCAL AMENITIES NEARBY', 'CLOSE TO CENTRAL MILTON KEYNES']","Glovers Lane, Heelands, Milton Keynes, Buckinghamshire",scraped,52.05058845305,-0.779002443492,,265000.0,,,T,,,,,,,,,,,,2023-12-31
1453.0,https://www.onthemarket.com/details/13507799/,3 bedroom semi-detached house for sale,"Coronet Road, Broughton, Aylesbury, Buckinghamshire",350000.0,Price qualifier not available,OnTheMarket > 14 days,Semi-detached house,3 bed,2bath,EPC rating: B*,"1,119 sq ft / 104 sq m","['Tenure: Freehold', 'POPULAR KINGSBROOK DEVELOPMENT', 'THREE BEDROOMS', 'SEMI-DETACHED', 'LOUNGE/DINER', 'FAMILY BATHROOM & EN-SUITE', 'GENEROUS REAR GARDEN', 'DRIVEWAY PARKING WITH CAR PORT']","Coronet Road, Broughton, Aylesbury, Buckinghamshire",scraped,51.828869998841,-0.784669979841,,350000.0,,,S,,,,,,,,,,,,2023-12-31
1454.0,https://www.onthemarket.com/details/13958590/,2 bedroom apartment for sale,"Rillaton Walk, Milton Keynes, MK9",210000.0,Guide price,OnTheMarket > 14 days,Apartment,2 bed,2bath,EPC rating not available,641 sq ft / 60 sq m,"['Tenure: Leasehold (107 years remaining)', 'Two Bedroom Apartment', 'No Onward Chain', 'Lounge/Diner', 'Family Bathroom', 'Master Bedroom En-suite', 'Sought After Location', 'Allocated Parking for One Car']","Rillaton Walk, Milton Keynes, MK9, Buckinghamshire",scraped,52.037410010601,-0.762385013868,,210000.0,,,F,,,,,,,,,,,,2023-12-31
1455.0,https://www.onthemarket.com/details/14048279/,3 bedroom semi-detached house for sale,"Buckingham, Buckingham MK18",285000.0,Guide price,OnTheMarket > 14 days,Semi-detached house,3 bed,1bath,EPC rating: C*,796 sq ft / 74 sq m,"['Tenure: Freehold', 'Three bedrooms', 'Kitchen diner', 'Gas to radiator central heating', 'Fitted wardrobes', 'Good size rear garden', 'Garage and parking']","Buckingham, Buckingham MK18, Buckinghamshire",scraped,51.988825000352,-0.98706502979,,285000.0,,,S,,,,,,,,,,,,2023-12-31
1456.0,https://www.onthemarket.com/details/14047905/,3 bedroom barn conversion for sale,"Aylesbury, Aylesbury HP22",420000.0,Guide price,OnTheMarket > 14 days,Barn conversion,3 bed,2bath,EPC rating not available,Size info not available,"['Tenure: Freehold', 'Character Property', 'Broughton', 'No Chain', 'Three/Four Bedrooms', 'Two Bathrooms', 'Off Street Parking']","Aylesbury, Aylesbury HP22, Buckinghamshire",scraped,51.804659845569,-0.745103711609,,420000.0,,,O,,,,,,,,,,,,2023-12-31
1457.0,https://www.onthemarket.com/details/13827088/,4 bedroom detached house for sale,"Clover Close, Loughton",650000.0,Offers in region of,OnTheMarket > 14 days,Detached house,4 bed,2bath,EPC rating: C*,"1,280 sq ft / 119 sq m","['Four bedroom detached family home', 'Generous size conservatory/family room', 'Downstairs Wet Room', 'Refitted  Kitchen and utility room', 'Separate dining room', 'En-Suite Shower Room', 'Double Garage & Driveway', 'No upward chain', 'Sought after area (within close proximity to train station)', 'Energy Rating: C']","Clover Close, Loughton, Buckinghamshire",scraped,52.030300773298,-0.783972241326,,650000.0,,,D,,,,,,,,,,,,2023-12-31
1458.0,https://www.onthemarket.com/details/13747851/,4 bedroom townhouse for sale,"Fen Street, Brooklands",370000.0,Price qualifier not available,OnTheMarket > 14 days,Townhouse,4 bed,2bath,EPC rating: B*,"1,087 sq ft / 101 sq m","['Tenure: Freehold', 'CHAIN FREE', 'TOWNHOUSE', 'FOUR BEDROOMS', 'OFF ROAD PARKING', 'BROOKLANDS', 'TWO OFF ROAD PARKING SPACES', 'CLOSE TO THE SCHOOL', 'COUNCIL TAX BAND D']","Fen Street, Brooklands, Buckinghamshire",scraped,52.051512134181,-0.692161837486,,370000.0,,,D,,,,,,,,,,,,2023-12-31
1459.0,https://www.onthemarket.com/details/13982145/,4 bedroom semi-detached house for sale,"Marys Mead, Hazlemere",580000.0,Price qualifier not available,OnTheMarket > 14 days,Semi-detached house,4 bed,2bath,EPC rating: E*,"1,248 sq ft / 116 sq m","['Tenure: Freehold', 'Extended Semi Detached Family Home', 'Catchment for Cedar Park School', 'Walking distance of local Shops', '4 Bedrooms (Principal with Ensuite)', 'Living Room with Fireplace', 'Extended and Refitted Kitchen with utility room', 'Extended Dining Room', 'Private Drive and Integral Garage', 'Enclosed 60ft rear Gardens', 'EPC 52 E / Council Tax Band E']","Marys Mead, Hazlemere, Buckinghamshire",scraped,51.656399,-0.7136547,,580000.0,,,S,,,,,,,,,,,,2023-12-31
1460.0,https://www.onthemarket.com/details/13867458/,4 bedroom semi-detached house for sale,"Saltwood Avenue, Kingsmead, Milton Keynes, Buckinghamshire, MK4",525000.0,Offers over,OnTheMarket > 14 days,Semi-detached house,4 bed,2bath,EPC rating: C*,"1,291 sq ft / 120 sq m","['Tenure: Freehold', 'Three storey semi detached town house', 'Four bedrooms', 'Family bathroom, en suite, cloakroom', 'Kitchen/breakfast room', 'Two reception rooms', 'Updated upvc windows', 'Corner plot with west facing partly walled garden', 'Garage, parking']","Saltwood Avenue, Kingsmead, Milton Keynes, Buckinghamshire, MK4",scraped,52.000165615825,-0.805633886491,,525000.0,,,S,,,,,,,,,,,,2023-12-31
1461.0,https://www.onthemarket.com/details/13786832/,3 bedroom semi-detached house for sale,"Hibberts Meadow, High Wycombe HP10",565000.0,Price qualifier not available,OnTheMarket > 14 days,Semi-detached house,3 bed,2bath,EPC rating: B*,"1,098 sq ft / 102 sq m","['Beautifully Presented', '3 Double Bedrooms', '2 Bathrooms', '21ft + Living Room', 'Orangery', 'Home Office/Wood Cabin', 'Garage & Driveway', 'Private Garden', 'Underfloor Heating', 'Cloakroom']","Hibberts Meadow, High Wycombe HP10, Buckinghamshire",scraped,51.600740054524,-0.689689903665,,565000.0,,,S,,,,,,,,,,,,2023-12-31
1462.0,https://www.onthemarket.com/details/14025067/,4 bedroom terraced house for sale,"Poyning Lane, Middleton, Milton Keynes",500000.0,Price qualifier not available,OnTheMarket > 14 days,Terraced house,4 bed,2bath,EPC rating: B*,"1,377 sq ft / 128 sq m","['Offered Chain Free and Fully Furnished', 'Private Rear Garden', 'Secure Gated Parking for Two Vehicles', 'En Suite to Master Bedroom', 'Downstairs Cloakroom', 'Outstanding Catchment Area for Oakgrove School']","Poyning Lane, Middleton, Milton Keynes, Buckinghamshire",scraped,52.039723246,-0.711312624,,500000.0,,,T,,,,,,,,,,,,2023-12-31
1463.0,https://www.onthemarket.com/details/13307646/,4 bedroom detached house for sale,"Hadrians Drive, Bancroft, Milton Keynes",560000.0,Guide price,OnTheMarket > 14 days,Detached house,4 bed,2bath,EPC rating: D*,"1,593 sq ft / 148 sq m","['Exceptional detached family home', 'Refitted kitchen/breakfast room', 'Utility room', 'Separate dining room', 'Family room/study', 'Generous size attractive rear garden', 'Short walk to North Loughton Valley Park and Roman Ruins', 'Internal viewing recommended', 'Council tax band E', 'Energy rating D']","Hadrians Drive, Bancroft, Milton Keynes, Buckinghamshire",scraped,52.054808600496,-0.789588203033,,560000.0,,,D,,,,,,,,,,,,2023-12-31
1464.0,https://www.onthemarket.com/details/13792586/,2 bedroom apartment for sale,"Wirethorn Furlong, Haddenham",270000.0,Price qualifier not available,OnTheMarket > 14 days,Apartment,2 bed,2bath,EPC rating: B*,731 sq ft / 68 sq m,"['Two Double Bedrooms', 'Ensuite Shower Room & Full Bathroom', 'Kitchen Diner & Sitting Room and Large Balcony', '111 Year Lease', 'Two Allocated Parking Spaces', 'Council Tax Band C / Leasehold', '350m Walk to the Station, 37 minute train to Marylebone', 'Very Well Presented']","Wirethorn Furlong, Haddenham, Buckinghamshire",scraped,51.7718554,-0.9380506,,270000.0,,,F,,,,,,,,,,,,2023-12-31
1465.0,https://www.onthemarket.com/details/14047904/,2 bedroom apartment for sale,"Aylesbury, Aylesbury HP18",225000.0,Offers in excess of,OnTheMarket > 14 days,Apartment,2 bed,2bath,EPC rating: B*,710 sq ft / 66 sq m,"['Tenure: Leasehold (118 years remaining)', 'No Onward Chain', 'Allocated Parking', 'Two Bedroom', 'En Suite To Master', 'Popular Berryfields Development', 'Close to Local Amenities']","Aylesbury, Aylesbury HP18, Buckinghamshire",scraped,51.791490008143,-0.957834967577,,225000.0,,,F,,,,,,,,,,,,2023-12-31
1466.0,https://www.onthemarket.com/details/13992615/,3 bedroom terraced house for sale,"Kingsley Path, Slough, Berkshire",350000.0,Price qualifier not available,OnTheMarket > 14 days,Terraced house,3 bed,1bath,EPC rating: D*,721 sq ft / 67 sq m,"['Tenure: Freehold', '3 Bedroom Terraced House', 'Investment Opportunity', 'Great Travel Links']","Kingsley Path, Slough, Berkshire, Buckinghamshire",scraped,51.50885828,-0.592940761,,350000.0,,,T,,,,,,,,,,,,2023-12-31
1467.0,https://www.onthemarket.com/details/13247188/,3 bedroom detached house for sale,"Colne Orchard, Iver SL0",470000.0,Offers in excess of,OnTheMarket > 14 days,Detached house,3 bed,2bath,EPC rating: C*,775 sq ft / 72 sq m,"['Tenure: Freehold', 'Freehold', 'Council Band -  E £2,527', 'No Chain - Available to buy now', 'Three Bedrooms', 'Two Shower Rooms', 'Rear Garden', 'Modern', 'Close to Iver Station (Crossrail)', 'Close to Iver Village centre', 'Close to motorways (M40, M4 & M25)']","Colne Orchard, Iver SL0, Buckinghamshire",scraped,51.517763101574,-0.504974592658,,470000.0,,,D,,,,,,,,,,,,2023-12-31
1468.0,https://www.onthemarket.com/details/13528179/,4 bedroom semi-detached house for sale,"Wendover Road, Aylesbury, Buckinghamshire",580000.0,Price qualifier not available,OnTheMarket > 14 days,Semi-detached house,4 bed,2bath,EPC rating: E*,"2,012 sq ft / 187 sq m","['Tenure: Freehold', 'PERIOD VICTORIAN PROPERTY', 'WALKING DISTANCE TO GRAMMAR SCHOOL', 'PERIOD FEATURES THROUGHOUT', 'TWO RECEPTION ROOMS', ""24' KITCHEN/BREAKFAST ROOM"", 'MAIN BEDROOM WITH EN SUITE & WALK IN WARDROBE', 'FOUR DOUBLE BEDROOMS', 'BEAUTIFUL GARDENS']","Wendover Road, Aylesbury, Buckinghamshire",scraped,51.8101705,-0.8044784,,580000.0,,,S,,,,,,,,,,,,2023-12-31
1469.0,https://www.onthemarket.com/details/13975243/,3 bedroom detached house for sale,"AUSTEN AVENUE, OLNEY",385000.0,Guide price,OnTheMarket > 14 days,Detached house,3 bed,1bath,EPC rating not available,Size info not available,"['Tenure: Freehold', 'EXTENDED FAMILY HOME', 'CLOSE TO OLNEY HIGH STREET', 'THREE BEDROOMS', 'IN NEED OF SOME MODERNISATION', 'INTEGRAL GARAGE WITH OFF-ROAD PARKING', 'NO UPWARD CHAIN']","AUSTEN AVENUE, OLNEY, Buckinghamshire",scraped,52.157399300584,-0.698340541426,,385000.0,,,D,,,,,,,,,,,,2023-12-31
1470.0,https://www.onthemarket.com/details/13319332/,2 bedroom apartment for sale,"Ray Mead Road, Maidenhead SL6",400000.0,Offers in excess of,OnTheMarket > 14 days,Apartment,2 bed,2bath,EPC rating: D*,818 sq ft / 76 sq m,"['Spacious two-bedroom top-floor apartment with river views', 'Garage in separate block', 'Sitting room with private balcony', 'Large communal grounds with swimming pool and tennis court', 'Gated development', 'Share of freehold (Lease in excess of 950 years)', 'No onward chain', 'Council tax band - E (currently  £1948.14 for 2023/24)', 'EPC Rating - D', 'Service charge - £3500 for 22/23 (includes ground rent)']","Ray Mead Road, Maidenhead SL6, Buckinghamshire",scraped,51.528385348388,-0.701492252811,,400000.0,,,F,,,,,,,,,,,,2023-12-31
1471.0,https://www.onthemarket.com/details/14089084/,4 bedroom end of terrace house for sale,"Aylesbury, Aylesbury HP19",425000.0,Guide price,OnTheMarket < 7 days,End of terrace house,4 bed,1bath,EPC rating: D*,979 sq ft / 91 sq m,"['Tenure: Freehold', 'Four Bedrooms', 'Driveway Parking', 'Large Rear Garden', 'Close To Town Centre', 'Close to Schools', 'Close to Amenities']","Aylesbury, Aylesbury HP19, Buckinghamshire",scraped,51.82774,-0.81538,,425000.0,,,T,,,,,,,,,,,,2023-12-31
1472.0,https://www.onthemarket.com/details/13971267/,4 bedroom detached house for sale,"Turvey Road, Astwood, Newport Pagnell, Buckinghamshire",650000.0,Price qualifier not available,OnTheMarket > 14 days,Detached house,4 bed,1bath,EPC rating: F*,"1,140 sq ft / 106 sq m","['Tenure: Freehold', '4 bedroom detached', 'Beautiful countryside views', 'In need of refurbishment', 'Outbuildings', 'Potential to extend subject to the appropriate planning consents', 'Unique and rare opportunity', 'A generous garden plot', 'Additional opportunity to purchase 2 acres of land behind property', 'Located on Bedfordshire & Buckinghamshire Borders', 'Located directly between both Bedford and Milton Keynes']","Turvey Road, Astwood, Newport Pagnell, Buckinghamshire",scraped,52.125498289101,-0.616348798802,,650000.0,,,D,,,,,,,,,,,,2023-12-31
1473.0,https://www.onthemarket.com/details/12633365/,3 bedroom terraced house for sale,"Smithergill Court, Heelands",300000.0,Price qualifier not available,OnTheMarket > 14 days,Terraced house,3 bed,1bath,EPC rating: C*,914 sq ft / 85 sq m,"['Tenure: Freehold', 'CHAIN FREE', 'TERRACED', 'THREE BEDROOMS', 'SUPERB THROUGHOUT', 'UPDATED', 'FLEXIBLE ACCOMMODATION', 'REFITED BATHROOM', 'TWO PARKING SPACES', 'LOW MAINTENANCE GARDEN', 'IDEAL BTL OR FTB']","Smithergill Court, Heelands, Buckinghamshire",scraped,52.0518740684,-0.775219180703,,300000.0,,,T,,,,,,,,,,,,2023-12-31
1474.0,https://www.onthemarket.com/details/13714515/,3 bedroom end of terrace house for sale,"Fulwell Road, Westbury",365000.0,Price qualifier not available,OnTheMarket > 14 days,End of terrace house,3 bed,2bath,EPC rating: D*,839 sq ft / 78 sq m,"['Much Improved & Beautifully Presented', 'Occupying An Elevated Position With Views', 'Attractive Front & Rear Gardens', 'Open Plan Kitchen/Dining Room', 'Sitting Room With Woodburning Stove', 'Three Bedrooms', 'Re-Fitted Shower Room Suite', 'Video Tour Available']","Fulwell Road, Westbury, Buckinghamshire",scraped,52.0171818,-1.0912224,,365000.0,,,T,,,,,,,,,,,,2023-12-31
1475.0,https://www.onthemarket.com/details/13410420/,3 bedroom semi-detached house for sale,"Broad Arrow Close, Neath Hill, Milton Keynes",310000.0,Offers in excess of,OnTheMarket > 14 days,Semi-detached house,3 bed,1bath,EPC rating: E*,828 sq ft / 77 sq m,"['THREE BEDROOM SEMI-DETACHED', 'LOUNGE/DINER', 'KITCHEN', 'FAMILY BATHROOM', 'CONSERVATORY', 'LANDCAPED REAR GARDEN', 'NEWLY BUILT PORCH', 'GARAGE IN A BLOCK & OFF-STREET PARKING']","Broad Arrow Close, Neath Hill, Milton Keynes, Buckinghamshire",scraped,52.061188982207,-0.755398275819,,310000.0,,,S,,,,,,,,,,,,2023-12-31
1476.0,https://www.onthemarket.com/details/13986243/,3 bedroom semi-detached house for sale,"Tyne Road, Aylesbury HP21",375000.0,Guide price,OnTheMarket > 14 days,Semi-detached house,3 bed,1bath,EPC rating: D*,957 sq ft / 89 sq m,[],"Tyne Road, Aylesbury HP21, Buckinghamshire",scraped,51.797057242793,-0.81853142495,,375000.0,,,S,,,,,,,,,,,,2023-12-31
1477.0,https://www.onthemarket.com/details/13910663/,3 bedroom semi-detached house for sale,"The Rise, High Wycombe, HP13",450000.0,Price qualifier not available,OnTheMarket > 14 days,Semi-detached house,3 bed,1bath,EPC rating not available,Size info not available,"['Tenure: Freehold', 'NO ONWARD CHAIN', 'GARAGE & Driveway Parking', 'Enclosed rear garden', 'Easy Access to the M40 J3', 'Grammar School Catchment', 'Viewing recommended']","The Rise, High Wycombe, HP13, Buckinghamshire",scraped,51.617203669445,-0.703907305881,,450000.0,,,S,,,,,,,,,,,,2023-12-31
1478.0,https://www.onthemarket.com/details/13993257/,3 bedroom semi-detached house for sale,"High Wycombe,  Buckinghamshire,  HP13",385000.0,Price qualifier not available,OnTheMarket > 14 days,Semi-detached house,3 bed,1bath,EPC rating: C*,"1,040 sq ft / 97 sq m","['Tenure: Freehold', 'Three bedroom semi detached', 'Open plan kitchen/dining room', 'Utility room', 'Access to local schools, shops and amenities', 'Driveway parking for multiple cars', 'C. 80ft rear garden backing onto woodland to rear', 'Gas central heated']","High Wycombe,  Buckinghamshire,  HP13",scraped,51.628329,-0.7426181,,385000.0,,,S,,,,,,,,,,,,2023-12-31
1479.0,https://www.onthemarket.com/details/13764544/,3 bedroom semi-detached house for sale,"Bletchley, Buckinghamshire MK3",355000.0,Guide price,OnTheMarket > 14 days,Semi-detached house,3 bed,2bath,EPC rating not available,Size info not available,"['Tenure: Freehold', 'No Upper Chain', 'Desirable Location', 'Windmill Hill Development', 'Block Paved Driveway', 'Garage', 'Low Maintenance Rear Garden', '25FT Lounge/Diner', 'Conservatory', 'Two Shower Rooms', 'Rarely Available']","Bletchley, Buckinghamshire MK3",scraped,51.99532,-0.7378,,355000.0,,,S,,,,,,,,,,,,2023-12-31
